1.180957e-05,3.2065083e-05,0.00012332136,0.99783295,7.405087e-07,0.00034918782,0.001125878,1.31509825e-08,0.00051856367,5.4255597e-06
1.778906e-05,0.002944481,3.2069917e-12,1.7455765e-10,1.4355843e-10,2.9914396e-13,8.2784575e-14,1.4257104e-12,0.99703753,1.76735e-07
0.00029381498,0.002955552,2.1539745e-07,6.430313e-08,2.2101758e-06,2.1174518e-09,1.1048451e-08,3.866671e-09,0.9967063,4.1747408e-05
0.5889977,0.00024713442,4.4412154e-05,0.0029638193,4.0276387e-07,1.0519257e-07,8.802862e-05,2.8612154e-08,0.40703425,0.00062409526
2.5023128e-10,8.059656e-09,0.0006978694,3.706393e-05,3.195312e-05,8.036192e-11,0.999233,4.327782e-11,3.0952325e-08,8.622258e-09
2.0184462e-10,3.754208e-12,5.3963726e-07,5.6787416e-05,5.1824823e-06,1.3636377e-05,0.99992347,3.3138338e-07,2.5161963e-11,5.416716e-10
0.00033153337,0.90306515,3.968618e-05,0.030029839,3.7712576e-07,0.0001691083,0.00079460285,0.002135409,2.5675463e-06,0.06343173
1.5282078e-06,2.08173e-09,0.09876243,0.00011093378,0.00035707318,0.00090187887,0.8998493,4.7649614e-06,1.1672681e-05,3.7662306e-07
5.0707587e-07,6.778695e-08,0.0009704877,0.95593446,0.032711726,0.003975502,0.0063345754,6.935422e-05,3.133422e-06,8.576548e-08
3.4300454e-06,0.6469455,1.5435263e-06,1.9394697e-06,0.0003366689,5.159903e-06,0.005958832,1.3561537e-09,0.0034657402,0.34328127
0.75746584,4.0956406e-06,0.008154065,0.021517364,0.031932708,0.0039185,9.113467e-05,0.00056492526,0.17624393,0.00010747405
1.5517305e-12,1.8016744e-06,2.4672885e-12,4.5467477e-11,8.9501366e-13,1.3508091e-14,1.7651986e-13,5.9432624e-13,2.3249317e-12,0.9999982
7.119789e-06,2.461119e-05,0.18988833,0.0013069421,0.057856545,0.005386134,0.7446843,0.0008449913,9.1002244e-07,7.427864e-08
4.5520776e-10,1.0271006e-06,2.4003248e-07,9.785713e-08,1.17145696e-07,8.320082e-06,1.839317e-05,0.99995995,4.618932e-10,1.1921321e-05
2.3502347e-10,2.4634853e-06,1.07757785e-08,6.345267e-11,2.660839e-10,4.076528e-12,1.5534968e-13,5.139916e-11,4.4740642e-09,0.9999975
0.0037198225,0.0007987288,0.00016789626,2.571273e-07,9.758206e-06,9.382468e-08,0.0142673375,1.9442889e-07,0.9810223,1.3568977e-05
6.8244144e-09,5.97119e-09,0.00013885765,0.0013822591,1.2349542e-05,0.9967493,8.010055e-06,0.0017075866,1.9314847e-07,1.3892615e-06
