0.00085525605,2.1555784e-06,0.8906412,6.4567146e-05,9.933246e-08,0.10598562,2.9400546e-05,0.0005532825,0.0016401828,0.00022824713
5.9436513e-07,1.895693e-05,0.017052053,0.36291787,0.48949054,0.00053068035,0.12454487,9.298942e-06,0.0020226347,0.0034124686
7.340383e-05,3.325254e-08,0.007822648,4.8798127e-05,0.90364593,0.06863971,0.014667761,0.0050987653,1.6552264e-07,2.8028085e-06
0.008013796,0.9389002,0.009265061,0.020084718,0.0013083591,1.5418874e-06,3.5563902e-05,5.0085408e-05,1.6704819e-06,0.022339026
0.05031532,2.1550452e-08,0.0073420885,0.0003269718,0.0020321067,0.00017553779,0.0001461596,2.3893712e-05,0.9395969,4.1095336e-05
0.00021985434,1.6807927e-09,0.013295874,0.0001552209,0.9521324,0.022885766,0.007210077,0.0041007954,3.1730535e-10,3.296343e-08
0.00019751955,9.105339e-05,0.12335573,0.08390688,0.5760718,0.053370338,0.016738148,0.12113305,0.013944272,0.011191212
1.0152496e-05,5.1120617e-07,0.0022405689,0.00057104626,1.548391e-05,1.1480118e-05,0.99191827,0.0052323183,6.1738994e-08,2.5443944e-07
0.00785285,0.00083113956,1.2544288e-06,6.7189063e-07,8.02677e-06,1.2288079e-08,7.2349313e-09,2.4039846e-07,0.023792483,0.9675134
0.0015789277,0.07060759,0.6261613,0.00062739017,0.00051699375,0.0038671226,0.0007576417,0.0015884244,0.01796673,0.27632785
1.2572482e-06,4.455252e-05,0.68499434,0.0046275402,1.1437531e-06,7.6127535e-06,4.1726057e-06,0.000110311456,0.0032221407,0.30698684
0.00047544495,3.9208144e-06,0.9589596,8.835574e-06,0.039131254,2.286981e-05,0.00047915953,0.0008828348,2.8269684e-05,7.902224e-06
0.00018210159,3.293357e-06,1.9779938e-09,1.9751087e-10,3.202972e-10,6.430234e-14,5.8378476e-13,3.4812078e-09,8.2694896e-05,0.99973184
0.006221597,1.494005e-11,0.0014377071,1.172237e-06,0.98152614,1.0490847e-07,3.7031397e-05,9.70402e-08,0.01040844,0.00036769704
0.010084137,7.2014757e-07,0.94448644,0.002409976,0.0036585147,0.034723934,0.0011173241,0.0034388858,3.078077e-06,7.7026394e-05
2.0376838e-09,4.3823087e-10,0.14090419,0.01598404,0.012024435,0.442363,0.3886154,0.000108788845,7.338328e-08,6.070604e-09
0.00010695234,3.5442365e-06,0.099326745,0.89939314,1.8653343e-05,0.00079554354,0.00023873271,1.2198386e-05,9.8966164e-05,5.6049594e-06
3.4737866e-07,5.2378606e-08,1.1123499e-06,0.6338705,0.00058116706,0.3654258,0.00012026888,7.6079675e-07,1.1090846e-09,3.2672548e-10
8.9680304e-07,6.8933778e-06,9.491035e-05,0.07406678,0.00021887929,0.9085287,0.016868664,0.00016902974,1.545705e-06,4.367419e-05
3.2351698e-05,0.0015212669,0.6411334,0.2920508,7.1343306e-06,0.054111343,0.00034183066,0.0003902148,0.0017950044,0.008616551
1.0211057e-08,0.00078335527,0.0002930358,0.77512926,2.9879899e-09,0.13818014,0.08560099,2.5341562e-06,1.9696224e-06,8.803562e-06
0.41217113,0.0004251956,1.0265777e-05,0.307176,0.00041107408,0.0021725567,0.13754638,3.6102035e-06,0.13999303,9.081277e-05
0.002021613,0.023920543,9.2514805e-05,0.3940004,3.8117926e-06,0.571099,2.161553e-05,0.008768972,5.255563e-07,7.097525e-05
0.5396462,5.2700547e-05,0.008933439,0.0024192377,0.38950226,0.00014477491,0.0005327067,0.011681687,0.0017232769,0.045363635
1.8444084e-10,1.3821771e-06,0.000113043694,0.0001585342,1.50996275e-05,0.99969876,1.7479954e-06,5.089526e-06,1.545827e-06,4.7691906e-06
1.9603588e-06,0.5762176,0.0001738913,6.2234125e-05,2.5860268e-07,6.1867563e-06,8.848281e-07,9.235314e-07,0.009312722,0.41422337
7.409497e-06,3.030058e-05,3.009208e-09,3.964399e-06,4.9837363e-06,1.16378296e-10,1.3394579e-07,0.014052597,0.9823496,0.003551107
8.4704836e-05,4.126181e-05,0.0005519513,0.0016187885,0.005452109,0.00024243559,0.0007339138,0.99087065,8.63642e-07,0.00040344222
0.00643665,3.0567645e-07,0.00016212749,0.0009359621,0.009301452,1.368981e-05,2.0564178e-06,0.9831477,8.212284e-08,4.950428e-08
0.002005552,8.3614395e-09,0.99238914,0.00013637908,0.0029248283,0.0024148468,2.9082537e-05,6.15394e-06,8.6011035e-08,9.3883784e-05
0.00993355,3.271456e-05,0.00093005557,0.0010563512,0.022191916,0.0003291769,8.965602e-08,0.015185419,0.09020023,0.86014044
1.9212663e-12,0.00050393265,1.5193797e-05,5.407658e-05,3.489838e-11,8.328281e-05,0.9982565,1.2988468e-11,0.0010869452,1.892436e-08
0.7380284,0.002389054,0.0004804863,0.056852195,0.0033488644,0.0114088785,0.01016106,0.08895889,4.6798705e-05,0.08832534
0.08201928,0.036224507,0.00011833981,0.48566473,0.07090692,0.0062674,2.879495e-06,0.018381814,0.30040273,1.1460708e-05
0.0019212719,1.16124825e-08,0.074298926,0.018911168,0.812027,0.0015245077,0.09128523,2.7547615e-06,1.1560456e-05,1.7560473e-05
0.00018579823,0.00054630806,0.010142268,0.014498979,0.03621063,0.00082540343,0.93675584,0.0006152987,0.0001439118,7.5567055e-05
2.1758286e-09,0.8932349,7.413329e-09,1.729271e-05,5.032703e-11,4.8279244e-06,5.531826e-05,4.6847966e-08,7.467814e-12,0.1066876
0.00097460515,0.00039603194,0.16842167,0.10711731,0.1367237,0.06295799,0.00022225491,0.0008484767,0.061171066,0.46116698
0.1746537,0.0025897995,0.00831593,0.08284632,0.003739921,0.006827303,0.0010986557,0.004433124,0.045364086,0.6701311
0.00010107726,1.4920505e-05,9.447069e-09,8.953549e-07,3.3143758e-06,2.663469e-09,3.5669226e-10,3.8372323e-09,1.2545011e-05,0.9998672
1.1947018e-06,3.872779e-08,0.10756178,0.045005415,0.7872925,0.0480362,0.008688971,0.0034083647,8.11812e-07,4.7967283e-06
